"Registracijas_kods","Nosaukums","Taksacijas_gads_ceturksnis","Samaksato_VID_administreto_nodoklu_kopsumma_tukst_EUR","Taja_skaita_PVN_iemaksa","Taja_skaita_PVN_atmaksa","Taja_skaita_IIN_summa","Taja_skaita_VSAOI_summa","Videjais_nodarbinato_personu_skaits_cilv"
"42403043698","VKGRUP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403043700","NUI SIA","2026. gada 1. ceturksnis","49.80","43.08","0.00","1.53","4.56","3"
"42403043734","GLOBAL BIO COSMETIC SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403043768","GK INDUSTRY SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403043772","VEIDŅU PROJEKTI SIA","2026. gada 1. ceturksnis","1.50","1.00","0.00","0.32","0.17","3"
"42403043787","PTP TRAFFIC SIA","2026. gada 1. ceturksnis","8.30","5.29","0.00","0.91","2.10","2"
"42403043804","LV NODOKĻI SIA","2026. gada 1. ceturksnis","0.22","0.00","0.13","0.29","0.00","0"
"42403043819","MEŽVIDI INVEST SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403043823","CANETIS SIA","2026. gada 1. ceturksnis","0.17","0.00","0.00","0.00","0.17","0"
"42403043838","DEM SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403043857","ANIMALAB BALTIC SIA","2026. gada 1. ceturksnis","8.58","6.75","0.00","0.78","1.05","1"
"42403043876","BEAUTY MASTERS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403043895","KGFI SIA","2026. gada 1. ceturksnis","1.04","0.00","0.00","0.34","0.69","1"
"42403043927","VILLA EDELWEISS SIA","2026. gada 1. ceturksnis","0.00","1.21","1.21","0.00","0.00","2"
"42403043946","CEĻOTPRIEKS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403043965","DISTINCTIV ART SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403043999","ACM PROJEKTS SIA","2026. gada 1. ceturksnis","24.57","6.65","0.52","4.93","13.50","14"
"42403044000","M-MEŽS SIA","2026. gada 1. ceturksnis","2.13","0.00","0.08","0.64","1.57","2"
"42403044049","ASKONA-LV SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403044053","PARTUMS SIA","2026. gada 1. ceturksnis","5.43","2.73","0.00","0.84","1.86","2"
"42403044068","VGL SIA","2026. gada 1. ceturksnis","5.56","2.79","0.00","0.26","2.49","3"
"42403044091","BUBBLE MKS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044104","BEW SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044123","FLORAPLANET SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044138","SALRIS AV SIA","2026. gada 1. ceturksnis"," -0.98","0.00","4.58","0.41","3.19","6"
"42403044157","K9 SIA","2026. gada 1. ceturksnis","0.35","0.21","2.38","0.07","2.45","4"
"42403044161","BELART SIA","2026. gada 1. ceturksnis","0.39","0.00","0.77","0.25","0.90","2"
"42403044180","REGEM FITNES SIA","2026. gada 1. ceturksnis","0.79","0.00","0.00","0.00","0.78","1"
"42403044195","XMARK SIA","2026. gada 1. ceturksnis","1.34","1.29","0.00","0.00","0.00","0"
"42403044208","NIKUSS SIA","2026. gada 1. ceturksnis","1.33","0.00","0.05","0.23","1.14","1"
"42403044212","DR. ŠTIKĀNES ZOBĀRSTNIECĪBA SIA","2026. gada 1. ceturksnis","8.77","0.00","0.00","0.65","4.61","4"
"42403044227","AAA INVESTING SIA","2026. gada 1. ceturksnis","5.58","0.00","0.00","0.15","0.87","1"
"42403044231","ALP-MEDIA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403044265","VERITAS TERRA TRADE SIA","2026. gada 1. ceturksnis","7.17","1.06","0.00","2.45","3.66","2"
"42403044284","GORDUMS G SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044299","RIGA DEV TEAM SIA","2026. gada 1. ceturksnis","4.25","0.00","0.50","1.32","2.56","1"
"42403044301","INTERIAL SIA","2026. gada 1. ceturksnis","2.95","0.00","0.00","0.00","2.94","1"
"42403044320","GN LATVIA SIA","2026. gada 1. ceturksnis","5.39","4.03","0.00","0.57","0.78","1"
"42403044335","SANNAPINE COMPANY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044369","OMSHANTY SIA","2026. gada 1. ceturksnis","0.07","0.00","0.00","0.00","0.07","1"
"42403044373","KUUP COFFEE SIA","2026. gada 1. ceturksnis","9.66","5.26","0.00","0.58","3.08","3"
"42403044388","ARM TRANSPORT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044424","MIRMITS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.10","0.00","0.10","1"
"42403044443","TEA TREE IMPRO SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044462","AURORA BOREALIS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044477","AVE TRANS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044481","ČĪKURI A SIA","2026. gada 1. ceturksnis","7.14","3.89","0.37","1.07","2.55","4"
"42403044496","STOKERS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044509","SMCON SIA","2026. gada 1. ceturksnis","5.92","0.00","4.33","2.68","7.57","5"
"42403044513","BMLV SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403044528","RBA OFISS SIA","2026. gada 1. ceturksnis","2.68","1.32","0.00","0.30","1.06","3"
"42403044532","ESWA SIA","2026. gada 1. ceturksnis","4.72","1.71","0.00","2.22","0.78","1"
"42403044547","ABERRY SIA","2026. gada 1. ceturksnis","0.28","0.22","0.00","0.02","0.03","3"
"42403044551","NELVI SIA","2026. gada 1. ceturksnis","5.09","2.78","0.03","0.38","1.93","3"
"42403044585","ZOVIIN SIA","2026. gada 1. ceturksnis","1.54","0.00","0.00","0.00","0.78","1"
"42403044621","ESMO SIA","2026. gada 1. ceturksnis","3.63","2.05","0.00","0.53","0.79","1"
"42403044636","KRAUJAS MALA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403044655","SIA BMN DIESEL SIA","2026. gada 1. ceturksnis","0.25","0.00","0.00","0.00","0.00","0"
"42403044674","OLGAS RATNIKOVAS ĢIMENES ĀRSTA PRAKSE SIA","2026. gada 1. ceturksnis","18.57","0.00","0.00","7.58","10.98","5"
"42403044689","AVT-L SIA","2026. gada 1. ceturksnis","20.69"," -3.05","18.93","11.95","30.69","34"
"42403044710","ETR AUTOMATION SIA","2026. gada 1. ceturksnis","27.51","12.22","0.00","4.80","10.48","7"
"42403044744","MIRMAL CLEAN SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403044759","YACHT NATION SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","1"
"42403044763","TEMA PAKS SIA","2026. gada 1. ceturksnis","2.61","1.46","0.00","0.29","0.80","1"
"42403044778","AZ LIMITED GROUP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044782","LĪFERTE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00"," -0.05","1"
"42403044797","FIXALL SIA","2026. gada 1. ceturksnis","3.93","1.76","0.00","0.47","1.70","3"
"42403044829","LANVOR SIA","2026. gada 1. ceturksnis","4.82","0.00","0.27","1.06","2.48","2"
"42403044833","STYLE K SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044848","REOSAN SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044852","AUTO TSR 2 SIA","2026. gada 1. ceturksnis","7.99","2.15","0.24","0.54","5.47","8"
"42403044867","SWISSOIL SIA","2026. gada 1. ceturksnis","1.51","0.44","0.00","0.44","0.64","1"
"42403044871","BOGUŠBŪVE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"42403044903","RL DEAL SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044918","JK CLEANING SOLUTIONS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044941","BENCHA MUUDE SIA","2026. gada 1. ceturksnis","0.66","0.20","0.00","0.02","0.44","2"
"42403044960","TRANSELI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403044975","Z222 SIA","2026. gada 1. ceturksnis","161.81","90.39","0.00","14.91","50.16","52"
"42403044994","STUTES SIA","2026. gada 1. ceturksnis","8.39","6.23","0.09","0.30","1.95","4"
"42403045006","KAN.ECO SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045010","RIVENDELL FOREST SIA","2026. gada 1. ceturksnis","7.51","6.51","0.00","0.15","0.84","2"
"42403045025","TRANSPORTS JZ SIA","2026. gada 1. ceturksnis","12.04","6.85","2.45","1.69","5.33","7"
"42403045044","RC 5 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045063","AJ 2018 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045082","AIJAS KRIŠĀNES ĀRSTA PRAKSE SIA","2026. gada 1. ceturksnis","9.84","0.00","0.00","3.75","5.34","6"
"42403045097","JS 85 SIA","2026. gada 1. ceturksnis","8.46","1.04","1.64","4.87","4.17","4"
"42403045129","AMADIHOLA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","1"
"42403045133","STH GARAGE SIA","2026. gada 1. ceturksnis","8.06","3.27","0.00","1.31","3.47","2"
"42403045148","DV LINE SIA","2026. gada 1. ceturksnis","5.95","3.07","0.00","0.84","2.04","4"
"42403045152","KOKA DIZAINA DARBNĪCA SIA","2026. gada 1. ceturksnis","0.98","0.00","0.00","0.17","0.81","1"
"42403045167","BARCEV & CO SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045186","KURZEMES NAMI SIA","2026. gada 1. ceturksnis","273.25","58.10","0.00","61.34","150.24","111"
"42403045203","JŪLMAR SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045218","ABE KOKS SIA","2026. gada 1. ceturksnis","10.19","0.00","0.05","2.39","7.84","9"
"42403045222","NETAMAN SHIPS SERVICE SIA","2026. gada 1. ceturksnis","311.54","0.01","198.24","149.98","283.05","180"
"42403045241","REINKARNĀCIJA.LV SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045256","KM BŪVNIECĪBA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403045260","KRIVN SIA","2026. gada 1. ceturksnis","2.05"," -0.09","3.01","1.79","3.12","3"
"42403045294","SDS AV SIA","2026. gada 1. ceturksnis"," -1.37","0.11","5.49","0.42","3.58","8"
"42403045311","ROOTS COFFEE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045326","DAKO KOKS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045330","NORDAS SIA","2026. gada 1. ceturksnis","7.24","1.20","0.01","1.06","4.49","5"
"42403045345","FGS3 SIA","2026. gada 1. ceturksnis","50.70","5.51","0.00","9.84","18.22","8"
"42403045364","TURMHAUS SIA","2026. gada 1. ceturksnis"," -0.73","0.00","0.73","0.00","0.00","0"
"42403045379","ZSA KOKSNE SIA","2026. gada 1. ceturksnis"," -2.80","0.00","4.88","0.93","1.14","7"
"42403045383","BENERETTE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"42403045398","EU TRANS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"42403045400","FEEL CLEAN SIA","2026. gada 1. ceturksnis","0.03","0.01","0.00","0.01","0.02","1"
"42403045434","LILO GROUP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045453","Q & Q SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045468","UG PROF SIA","2026. gada 1. ceturksnis","8.44","0.17","2.27","2.25","3.90","8"
"42403045491","VNIMO SERVICES SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","2"
"42403045542","DAINA KOKS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045557","SWEET & DECO SIA","2026. gada 1. ceturksnis","4.55","2.77","0.00","0.13","1.62","2"
"42403045561","BB DIZAINS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403045576","SMARTCONTROL SIA","2026. gada 1. ceturksnis","9.22","6.81","0.00","0.98","1.43","3"
"42403045580","MEGAZI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045595","RS OPTIONS SIA","2026. gada 1. ceturksnis","33.13","14.22","0.00","5.30","13.61","10"
"42403045608","LOMONOSOVA KEBABS SIA","2026. gada 1. ceturksnis","5.82","0.00","0.34","1.85","4.30","5"
"42403045612","RĒZEKNES EKSKURSIJAS SIA","2026. gada 1. ceturksnis","0.40","0.26","0.00","0.06","0.09","1"
"42403045627","AN PROJEKTS SIA","2026. gada 1. ceturksnis","0.84","0.00","0.89","0.69","1.03","1"
"42403045631","GR8 SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403045646","MARATONS AV SIA","2026. gada 1. ceturksnis","13.13","13.81","3.78","0.65","2.19","4"
"42403045650","TIMBER KIT SIA","2026. gada 1. ceturksnis","0.50","0.92","3.03","0.65","1.95","2"
"42403045665","VAIVARI 1 SIA","2026. gada 1. ceturksnis","4.60","3.70","0.00","0.11","0.78","1"
"42403045684","DAS GRUP SIA","2026. gada 1. ceturksnis","0.08","0.00","0.27","0.06","0.30","2"
"42403045716","JANAFOREST SIA","2026. gada 1. ceturksnis","6.02","4.41","2.03","1.42","2.22","3"
"42403045720","LTG EG SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045735","YN CONSULTING SIA","2026. gada 1. ceturksnis","6.87","3.79","0.00","0.99","2.09","1"
"42403045754","AUTOBON SIA","2026. gada 1. ceturksnis","0.10","0.00","0.00","0.00","0.00","0"
"42403045769","ZIGOR MZ SIA","2026. gada 1. ceturksnis","2.04","0.80","0.00","0.12","1.10","3"
"42403045792","VLADIMIRA SOROKINA ĀRSTA PRAKSE SIA","2026. gada 1. ceturksnis","2.21","0.00","0.00","0.72","1.07","2"
"42403045805","ATZARES SIA","2026. gada 1. ceturksnis","1.29","0.41","0.81","0.88","0.81","2"
"42403045824","AGRONS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045839","ANEL PLUS SIA","2026. gada 1. ceturksnis","9.22","1.52","0.00","0.80","6.89","9"
"42403045858","LIEPIŅAS 3 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045862","DIGITĀLĀ DZĪVE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045877","AUSTRUMU MIESNIEKS SIA","2026. gada 1. ceturksnis","11.38","5.39","0.00","0.55","5.43","7"
"42403045881","REBKO SIA","2026. gada 1. ceturksnis","1.77","0.42","0.27","0.70","0.67","2"
"42403045896","SPECIAL AG SIA","2026. gada 1. ceturksnis"," -0.79"," -0.04","2.93","0.72","1.46","2"
"42403045909","ALPHA PARTNERS SIA","2026. gada 1. ceturksnis","7.25","6.01","0.00","0.25","0.99","1"
"42403045913","TM SERVISS SIA","2026. gada 1. ceturksnis","0.72","0.73","0.90","0.08","0.82","1"
"42403045928","VVPARTS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","2"
"42403045932","VIP TRANS SERVIS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045947","OV BUS SIA","2026. gada 1. ceturksnis"," -0.05","0.00","0.05","0.00","0.00","0"
"42403045951","PSG FLEET SIA","2026. gada 1. ceturksnis","0.36","0.28","0.00","0.01","0.02","1"
"42403045970","FOREST HOUSE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403045985","DAEM SIA","2026. gada 1. ceturksnis","0.00","0.00","0.03","0.00","0.00","0"
"42403046001","VIEDA VIETA AZOTE SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403046016","VAKASPARI SIA","2026. gada 1. ceturksnis","0.11","0.00","0.00","0.02","0.03","1"
"42403046035","CUKURELLA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403046054","PROMOTIUM SIA","2026. gada 1. ceturksnis","0.43","0.00","0.00","0.18","0.26","1"
"42403046069","RAISO SIA","2026. gada 1. ceturksnis","16.35","8.39","0.00","4.37","3.59","20"
"42403046088","ASKELUM SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","8"
"42403046124","MG PAKALPOJUMS SIA","2026. gada 1. ceturksnis"," -5.53","0.00","9.30","0.61","2.50","4"
"42403046143","KB FIT SIA","2026. gada 1. ceturksnis","0.64","0.00","0.00","0.39","0.20","1"
"42403046158","JK TRAVEL SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"42403046162","PILS IDV SIA","2026. gada 1. ceturksnis","2.66","1.44","0.00","0.27","0.95","1"
"42403046177","ESPAGA SIA","2026. gada 1. ceturksnis","0.60","0.00","0.00","0.24","0.36","1"
"42403046209","AGROCREDIT FINANCE SIA","2026. gada 1. ceturksnis","13.62","0.00","0.00","12.83","0.78","1"
"42403046213","CIAO BAMBINO SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046228","FIT GALAXY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046232","MARIART SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"42403046247","MARKETING LATVIA SIA","2026. gada 1. ceturksnis","2.97","1.43","0.00","0.05","1.48","2"
"42403046251","BALTICA NOMA SIA","2026. gada 1. ceturksnis","50.74","17.74","3.80","9.07","27.43","29"
"42403046266","SHC SIA","2026. gada 1. ceturksnis","0.85","0.80","0.00","0.00","0.00","0"
"42403046285","E-LAUKS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"42403046302","RĀZNAS ZVEJNIEKS VL PILNSABIEDRĪBA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046317","W SERVISS SIA","2026. gada 1. ceturksnis","4.41","2.58","0.00","0.43","1.39","4"
"42403046321","LIESMAS SIA","2026. gada 1. ceturksnis","0.01","0.01","0.00","0.00","0.00","2"
"42403046374","MEŽSAIMNIEKS R SIA","2026. gada 1. ceturksnis","5.75","3.93","0.00","0.59","1.23","2"
"42403046406","LIEPAS46 SIA","2026. gada 1. ceturksnis","0.91","0.00","0.00","0.05","0.86","5"
"42403046410","RAMAR SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.02","0.03","0"
"42403046425","DENEIRO SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403046478","ALAR SERVISS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046482","POX SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046497","LK COMPANY SIA","2026. gada 1. ceturksnis","0.25","0.00","0.00","0.00","0.00","0"
"42403046514","VISA LV SIA","2026. gada 1. ceturksnis","1.17","1.16","0.00","0.00","0.01","0"
"42403046529","VBLB SIA","2026. gada 1. ceturksnis","0.28","0.00","0.00","0.02","0.26","0"
"42403046533","ARMA AUTO SIA","2026. gada 1. ceturksnis","0.04","0.00","0.00","0.04","0.00","0"
"42403046548","LAFORM SIA","2026. gada 1. ceturksnis","1.20","0.00","0.00","0.32","0.87","2"
"42403046552","SMART INTERIOR SIA","2026. gada 1. ceturksnis","0.67","0.16","8.46","1.60","7.36","9"
"42403046571","SEVIS LOLOŠANAS ABC SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046603","LATGALES GARDUMI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046618","EMVI-A SIA","2026. gada 1. ceturksnis","1.72","0.28","0.00","0.59","0.86","2"
"42403046637","ROMANDA SIA","2026. gada 1. ceturksnis","29.67","13.64","2.61","5.49","13.14","13"
"42403046641","GUDRĪBAS CEĻŠ SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046660","AW SERVISS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"42403046675","AUTOSKOLA STILS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046726","AKO AGRO SIA","2026. gada 1. ceturksnis"," -0.20","0.00","0.23","0.00","0.00","0"
"42403046745","PANS SIA","2026. gada 1. ceturksnis","0.04","0.00","0.00","0.04","0.00","1"
"42403046764","COMA CLOUD SIA","2026. gada 1. ceturksnis","1.83","0.03","0.00","0.54","1.26","2"
"42403046779","AUTO KOM-M SIA","2026. gada 1. ceturksnis","4.61","2.61","0.00","0.26","1.74","2"
"42403046834","ANLEKS SIA","2026. gada 1. ceturksnis","0.09","0.00","3.31","0.98","2.42","2"
"42403046849","INSPIRE HOOKAH TOBACCO FACTORY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046853","NV HOLDINGS SIA","2026. gada 1. ceturksnis","7.64","5.54","0.00","0.84","1.25","4"
"42403046868","JULOG SIA","2026. gada 1. ceturksnis"," -48.88","1.08","68.51","3.45","7.60","4"
"42403046872","STAGAMED SIA","2026. gada 1. ceturksnis"," -0.52","0.00","0.61","0.04","0.00","2"
"42403046887","AA3322 SIA","2026. gada 1. ceturksnis","0.02","0.00","0.00","0.00"," -0.03","0"
"42403046891","FALCON PC SERVISS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403046904","GRĀMATVEDĪBA PRO.LV SIA","2026. gada 1. ceturksnis","30.81","11.20","0.00","4.46","11.05","8"
"42403046923","JNR MOTO SIA","2026. gada 1. ceturksnis","4.13","1.83","0.00","0.22","2.07","3"
"42403046942","AR DEMO SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"42403046957","EURO-DELIVERY SIA","2026. gada 1. ceturksnis","0.00","0.00","2.22","0.00","2.22","6"
"42403046961","GLOBAL PASS SIA","2026. gada 1. ceturksnis","0.25","0.00","0.00","0.10","0.15","2"
"42403046976","IGREK-K SIA","2026. gada 1. ceturksnis","9.11","0.40","0.01","2.04","5.89","7"
"42403046980","RED TRANS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"42403047007","PUMPURI LLR SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403047030","MORED SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"42403047045","TRIBUS ZEMGALE SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","1"
"42403047064","MIREM SIA","2026. gada 1. ceturksnis","2.19","0.00","10.23","7.35","5.06","4"
"42403047079","DEBEKO SIA","2026. gada 1. ceturksnis","3.00","1.36","0.00","0.40","1.25","4"
